clean_data,label
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời,POS
một_vài chi_tiết k giốg_hình . mặt trong lót màu trắg chứ k phải màu đen . có_lẽ hình trên là hàng sf,NEG
"chất_lượng sản_phẩm tuyệt_vời 👍_👍 👍_👍 đóng_gói sản_phẩm rất đẹp và chắc_chắn 👍_shop phục_vụ rất tốt , nhiệt_tình và còn dễ_thương , ân_cần , chu_đáo hàng rất đáng tiền , y_hình",POS
"bán đồ_tệ mà mắc như shit đã v còn nói bán_phí hàng , s_ko để tự mặc đi bán hàng thua cả đồ e_bé thì quá_tệ để lại mặc đi chứ bán mà nói quá lên hàng ok treo đầu dê bán thịt chó v",NEG
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh 💋_💋 💋,POS
chủ shop nhiệt_tình . áo siêu_xinh . mình hơn 80 kg mặc vẫn ok_😍 😍_hàg bigsize đẹp mà hạt_dẻ nữa 😚_😚 😚,POS
"màu này có_vẻ làm cho mình già đi , có_thể do mình k_hợp màu này , sẽ rất tuyệt cho những bạn cá tính",POS
"shop phục_vụ rất tốt , chủ_shop nhiệt_tình , vải 1 lớp nhưng vậy là phù_hợp với giá tiền rồi , thời_gian giao hàng rất nhanh =))",POS
"tuy_nhiên , sau 1 thời_gian hoặc sau khi ăn xong nó trôi bớt thì màu rất đẹp , mình thấy bám màu cũng lâu , sau khi ăn vẫn còn màu trên môi",POS
"chất_lượng sản_phẩm trên cả tuyệt_vời , dày_dặn dã_man luôn ạ , e đặt 4 màu mặc dần luôn ạ , chị chủ_siêu dễ_thương luôn , sẽ ủng_hộ shop dài_dài hiii",POS
"vải hơi mỏng nhưng so với số tiền là ok rồi ạ , tuy_nhiên da mình hơi đen_nen mặc màu hồng này k đc đẹp hi",POS
"lần đầu_tiên mình mua hàng mà đánh_giá shop nhưng thật_sự thất_vọng , form ko đẹp , chất vải ko đáng tiền",NEG
giày đẹp hộp cũng không méo : 33 hàng giao nhanh khủng_luôn mới hơn một hôm đã có hàng rùi hí hí ❤ ️,POS
giày rất đẹp nhưng khi em khui hộp xem giày thì dây giày bị bẩn 1 số chỗ và gót giày cũng vậy 😢 😢_nhưng không sao ạ,POS
đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh chưa sử_dụng nên chưa đánh_giá dk sản_phẩm mong người bán hàng có tâm_ko bán hàng nhái cho trẻ e,POS
"chất_lượng sản_phẩm tạm được , giặt xù lông ra rất nhiều : ( ( lại phải giặt riêng một chậu , ko biết lần giặt sau có đỡ ko nưa",NEG
hang đep mà đơt trước áo da bò may tay meo hóa khach mới măt vô là súc lên môt khúc,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời,POS
58 kg đặt sai xxl mặc vừa y . vai không giống như hình_chup lắm . màu k trắng va_mịn như hình,POS
"không như vài khách trc mua chê áo rộng thùng_thình , mà e còn muốn nó rộng thùng_thình hơn xíu nữa",POS
"chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh , se ung_ho dai_dai",POS
"mẫu đẹp y_chang hình vậy đoáaaaa , mình rất sợ mua đồ online mà mua mẫu này về mình ưng dã_man vì quá xinhhhhh 👍 👍_❤ ️_❤ ️",POS
nói 55 kg đổ xuống mặt vừa . mà đứa nhỏ 30 kg chưa mặt vừa nữa . tệ . rất tệ_😤 thời_gian giao hàng rất nhanh_shop phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn,NEG
"đóng_gói sản_phẩm chắc_chắn shop phục_vụ khá tốt thời_gian giao hàng nhanh , chất_liệu áo cũng không phải tốt hẳn nhưng phù_hợp với số tiền mk mua",POS
mỗi tội áo về bị vàng 1 vết nhỏ ở lưng : ( nhưng giặt đi thì hết 👍_🏻 mong_shop sẽ ktra hàng kĩ hơn trc khi gửi ạ 😁,POS
"rất đáng sắm 1 set đồ gd ở shop nhé 😉 tin tôi đi , rồi bn sẽ phải ghé lại shop nhìu lần khác nữa 😊 😊",POS
"áo may_o đẹp vải o đẹp o phải màu tráng_tình mà là mầu trắng ngà_o vừa_ý . lại o cho coi trước khi lấy hàng , rất thất_vọng",NEG
đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền lúc tăng âm_lượng lên hơi rè nhưng với giá này là tốt rồi cảm_ơn shop nhiềuuuuuu ❤ ️_❤ ️_❤ ️,POS
"lần trước mua thì 3 ngày mới nhận đc hàng , nhưng lần này mới đặt hqua thì hnay đã nhận đc hàng rùi , dù nhà_e ở xa hihi",POS
chất_lượng sản_phẩm rất kém chất_lượng sản_phẩm rất kém chất_lượng sản_phẩm rất kém chất_lượng sản_phẩm rất kém chất_lượng sản_phẩm rất kém chất_lượng sản_phẩm rất kém chất_lượng sản_phẩm rất kém chất_lượng sản_phẩm rất kém,NEG
"áo bị lỗi 1 bên tay , mình tay nhỏ mà_còn chật_vật để chui vào :)))_shop nhớ kiểm_tra trc khi gửi hành nhé",POS
"mua 3 chiếc thì 2 chiếc không hề có nhãn_mác cả trên bao_bì lẫn mác trên khăn , nhắn_tin thì shop bảo gửi hàng hoàn_tiền , nhưng mình muốn là shop đổi hàng thì không rep luôn",NEG
áo khác màu chất vải ko giống nhau . cái rêu vải mềm mà cái đen vải cứng mặc vào ngứa quá,NEG
"form quần và áo rất đẹp , vải cũng tốt trong tầm_giá , tuy_nhiên có nhiều chỉ thừa và ở quần có một đường chỉ may bị lệch , nhưng vẫn cho shop 5 * vì tư_vấn rất nhiệt_tình",POS
"gọn , nhẹ , đẹp , có_điều em góp_ý tý : cái pat để lắp vào ghidong anh nên làm dài ra 1 tí , nó hơi ngắn để lắp",POS
"shop phục_vụ rất tệ , giao hàng thiếu nhắn_tin thì không trả_lời , hộp thun 23 k không đáng bao_nhiêu nhưng cũng là tiền , ít_ra cũng phải trả_lời để cho ngta biết như_thế_nào , đằng này thì im_re , còn muỗng thì bị bể 1 mảng làm_sao e bé ăn_dc đây trời",NEG
chất_lượng sản_phẩm tuyệt_vờ nha ; mặc lên người chất thích dã_man 😊 . chị chủ còn tư_vấn nhiệt_tình nữa chứ . hihi,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh có_điều vải hơi nóng thì phải còn lại vẫm tuyệt_vời,POS
"shop phục_vụ rất tốt , tuy_nhiên vận_chuyển có bị sứt vỡ 1 góc vỏ máy , bên trong case có_vẻ lắp_ko đc chắc_chắn , có một_số thiết_bị ko đc cố_định lên khi di_chuyển , kêu lẻng_xẻng trong vỏ case",POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh - còn được tặng mask ❤ ❤,POS
lúc đầu_định cho shop 4 sao vì giao sai màu nhưng sau đó có liên_hệ và nói với shop thì giải_quyết rất nhanh_chóng,POS
"mới lắp vào chạy tốt , còn chất_lượng phải có thời_gian mới biết được , đóng_gói sản_phẩm rất đẹp và chắc_chắn",POS
"quá tồi_tệ ko như quảng_bá , đúng là lừa_đảo nguoi mua hàng nếu ai chưa mua đừng mua tôi mua 3 bộ mà chỉ có 1 bộ tạm đc còn 2 bộ còn lại thì quá tệ ko_thể mặc đc",NEG
💜 bao_đẹp =))))))) chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
dùng 1 lần đã thấy bật_tông nhẹ k ê_buốt nhức răng chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền rất đáng tiền,POS
"shop phục_vụ rất kém , đã giao hàng sai cho khách , hứa giao lại , ko thấy giao lại , đành phải hoàn_hàng trên shopee , shop ko có thiện_chí hợp_tác để bên mình sớm nhận đk tiền , nếu ko kiên_trì gọi lên shopee và ko biết quy_định của shopee thì chắc đành nhận số hàng giao sai rồi",NEG
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền thời_gian giao hàng rất nhanh rất đáng tiền,POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền rất đáng tiền rất đáng tiền,POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm rất kém chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời,POS
"và vài hôm sau mình nhận đc_đt kêu xuống nhận hàng nhưng kh phải hàng của shop , mà là hàng của 1 shop tên dâu pet shop - bán đồ cho chó mèo :))))) , rất tiếc là nhà mình kh nuôi chó mèo , và lịch_sử đặt_hàng của mình chỉ đặt mỗi hàng của shop quần_bầu ?",NEG
dùng làm che kd môi thì ok nhưng che các chỗ khác thì k đc so với giá nvay là ok_r đóng_gói sản_phẩm chắc_chắn thời_gian giao hàng nhanh,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt,POS
"mình mua 2 cái cùng lúc thì 2 loại vải khác nhau . 1 cái đúng là voan , mặc mềm_mại , còn cái khác thì ko biết vải gì , giặt rồi vẫn cứng",NEG
"chất_lượng tốt hànv đẹp lắm , giống y_hệt trong hình_nha , vải thì ok con dê luôn . cảm_ơn shop rất nhiều",POS
"biết là sẽ có bạn vào đây đọc , sản_phẩm giao rất nhanh , đóng_gói tốt , mạng mình thấy chơi game , xem phim rất ổn , đạt chuẩn tốc_độ 4 g , nhg đã bị kích_hoạt , k biết có đủ 12 tháng hay k , nói_chung là khá hài_lòng ,",POS
đầu_tiên mình muốn nói chất_lượng rất tuyệt_chỉ đóng_góp 1 xíu í kiến_hoi là ngày đuôi giày hong có 3 sọc như bản của adidas và đế lại là chữ beest hơi buồn nhưng đối_với đôi giày sp như_vậy là ổn nếu kh_ngại 2 lí_do trên các bạn thoải_mái mua hàng nha 5 * cho chị chủ và 4 * cho sản_phẩm đúng size_nha,POS
"yêu_cầu hoàn_trả , shop khăng_khăng là đã giao đúng như hình . haiz ...._tiếc cho 1 chủ shop bán hàng mà không phân_biệt được màu",NEG
chất_lượng sản_phẩm rất kém vãi ra màu lẫn vào màu trắng giặc 1 lần là như đồ để lâu ngày k giặc vậy thấy gớm,NEG
chảo 26 cm bị móp mà đổi trả thì phiền nên thôi . hi_vọng shop kiểm_tra kĩ_hàng trước khi giao cho khách,NEG
"chất_lượng sản_phẩm tuyệt_vời , đã dùng khi bé nhà mình đc 1 năm , giờ dùng thêm 1 lt để giảm tiếp",POS
"nhổ rất sạch do mình quen nhổ nên k thấy đau lắm , nói_chung máy ngon giá rẻ 👍 🏻_độ bền thì để mình sài thêm vài tháng đến 1 năm sẽ sửa review",POS
"quần quá nhỏ , mua size lớn nhất mà 59 kg , mông thì lép mà mặc vào như đòn bánh_tét",NEG
nói thật chứ s sản_phẩm đẹp thế_cơ chứ . mn nên mua rất đáng tiền . áo đẹp phải_biết . shop thân thiệt tốt . ns chung là tuyệt_vời 😍 😍_😍 😍_😜 👍,POS
"chất vải áo thì được nhưng k có chữ thì hơn , giặt xong chữ đã dính tùm_lum vào nhau , gỡ ra thì rách",NEG
mình thuộc tạng người to_béo của nữ mà mặc còn thừa 1 đống vai thì các bạn nữ mảnh_mai cứ xác_định là bơi trong áo,NEG
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh . còn nhận được quà . rất cám_ơn shop ! !,POS
"đường kim_mũi chỉ chắc_chắn , vải suông ko_nhàu nhưng ko phải lụa , dáng cũng ổn , màu hồng_nude xinh lắm",POS
đừơg may rất ẩu . nhíu ngay cổ áo ko mặc dc . bực_mjh . tốn tiền còn ko mặc dc,NEG
chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt_shop phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền thời_gian giao hàng rất nhanh,POS
mong shop sẽ có những kinh_nghiệm đánh_giá thị_trường sâu_rộng để mỗi lễ_hội là cơ_hội của shop khẳng_định về am_hiểu thị_trường và tầm nhìn là động_lực thúc_đẩy sự tiêu_dùng của khách_hàng để đem lại lợi_ích cho mọi người,POS
"vải cũng đẹp nhưng đường may_ko cẩn_thận , đã chọn size dự_phòng r mà vẫn ko vừa , chất_lượng còn kém",NEG
"chất_lượng sản_phẩm tạm được , áo quá chật so với size ... lại thêm khóa gài 3 hàng nút nữa bất_tiện quá ..",NEG
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh rất đáng tiền shop phục_vụ rất tốt,POS
"đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh , nhưng vẫn ko sáng hơn đèn zin trên xe",POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh rất đáng tiền shop phục_vụ rất tốt_❤ ❤,POS
"đóng_gói sản_phẩm rất đẹp và chắc_chắn , mẫu hàng đúng theo hình , tuy_nhiên nhận đc hàng phải chờ cả tuần_lễ mới có",POS
"đù má nó đẹp quá , t nặng 52 cân cao m 60 mà mặc vừa và rộng nhé , đẹp_y chang_hình , chị chủ cute hết xức , hỏi cái rep lun tư_vấn từng tí một , quan_tâm khách , tại lũ shiper của shoppe mà t bị giao hàng muộn nhưng ko sao nhận đc hàng cái vui như tết "" đứa nào dọc cmt_của bố_dell mua , bố_vả chết "" quá đáng tiền",POS
"cứ mua ở đây cho rẻ mà đúng bobby , xài cho bọn nhỏ ở nhà suốt luôn cucng đỡ đau ví",POS
"shop giao sai sp , nhug khi liên_hệ lại thì ko nhiệt_tình cho lắm . 20 k ko đáng bao nh mà m bận m cũng ko có thời_gian tìm_hiểu mà đổi trả luôn",NEG
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền thời_gian giao hàng rất nhanh rất đáng tiền,POS
"chất tốt , có bị nhầm_lẫn về kiểu_dáng sản_phẩm , tuy_nhiên nhận được phản_hồi từ shop khá nhanh nên cũng thông_cảm",POS
"bán hàng phải có tâm_chút , ko có hàng thì phải báo , để ngta đổi mẫu hoặc ko lấy nữa",NEG
